1.732078266459034	6.8743368345785205	0
2.8384847887951414	1.302545306127444	1
4.4124576073436685	8.166574894306649	0
2.128133405591904	3.2889837933139754	0
7.259962260522278	2.772685160553676	1
6.775457364489147	9.688935613232593	0
1.7956414859184588	8.934554993884745	0
6.579105283522438	0.01276047799531832	0
7.05483793890092	0.010662435508731472	1
0.6233945191972723	2.821252031401147	0
0.1648151920797425	4.067185264296853	0
0.9403920861478243	2.547007141688473	0
2.501342321948996	1.988213647085465	1
8.614259497336485	5.762246777734666	1
3.4765355249556293	5.275823339390737	0
8.97505775804733	5.283478492187543	1
9.170167589723818	9.034505385397813	1
8.549358943889096	3.61631164966684	1
4.197463555822559	2.3212016814636938	1
1.1746918674495055	2.4801888849835727	0
4.114977937344829	1.8217115758169655	1
9.323639191747258	6.253923108197461	1
8.627631213549236	9.031911721587726	0
8.116828050081867	3.1591340652435362	1
4.066238955239015	7.105518600758991	0
9.959589857533876	6.06913415888933	0
2.441756732183965	1.7668012581554293	0
0.9849469316332904	9.089711653351301	0
2.7279696532040587	9.782094971741174	0
7.371997952845383	4.5833378644214005	1
2.433921139310067	1.4039624635039027	1
2.552445983730017	2.9029827391649166	0
9.838315561908036	8.505759979520874	1
3.3117125771257614	4.304231075343694	0
0.5793539094728051	1.7874730159157215	0
6.3194060992436105	8.415660741496268	1
8.929758637826623	6.67439306550307	1
1.0366931662007828	8.15549323139268	0
0.21183709464844935	5.7858826952272455	1
8.890512199626302	4.4802475565363284	1
9.918404269366354	4.3079466528080115	1
0.03385873915070836	5.869343984102167	0
9.817975563645	8.625065934121684	1
7.186167900528456	8.685820720684358	0
4.831248922775541	4.651858495983995	1
6.511312283521774	4.557574520055125	1
8.790840092572708	1.6762335749021595	1
6.170683077298062	0.42758724052101127	1
1.4734892120841014	7.09336767331455	0
6.4109157465842115	1.9251095048959321	1
9.208449939680744	4.016302500090103	1
9.542953821332233	1.028977178805075	1
1.8475790627245003	0.19159886467049025	1
8.922043018745288	1.1082525296501444	1
1.0873063855422482	1.292290794397487	0
0.9278296045416945	8.66085020446513	0
0.3515934078241256	6.903014830853972	0
0.38553047031563037	7.786064164763692	0
9.07070950127279	6.3792904262400265	1
5.954301364629391	3.870710958542807	1
6.839430736201297	4.031644018618369	1
6.973328463589197	9.77686513082292	0
8.398174586864965	1.3699926356404923	1
7.688988046796038	9.496610587994875	0
6.658587941471205	9.251547266560385	0
8.566292022241045	4.889197360024854	0
3.116493588419184	4.5812580288335445	0
1.651358777664823	3.710887561319015	0
1.1634359814549222	4.590694195342402	0
2.9601012826248985	1.367807716429782	1
3.241768802043057	4.013345243292658	0
5.464247296303953	0.22714117776210463	1
4.690111862967896	9.748317700351786	0
3.894776829950507	9.559401609229663	0
0.5266856623250904	5.471472335142689	0
7.617296848242649	4.192193463800885	1
2.3525647305750397	9.0375552744198	0
7.727955614867607	6.705520691669818	1
4.994721486825727	3.796523846330814	1
4.137911162476113	5.29739042343607	0
3.8138128355837697	4.006152184246959	0
8.653519549365935	7.489327183837885	0
5.47693116642085	3.0149680986457184	1
6.845141614633481	0.17568636862106857	1
3.3270164880556665	9.608344643893588	0
5.720158341035625	8.65663958027255	0
9.344234172870816	2.9236118852128676	1
0.3708689576941282	2.9724248764983585	0
8.555825436279905	3.887964794245237	1
8.509010655780076	3.6317145092773204	1
2.4401500466277426	1.1753419010148314	1
1.6893632134625691	3.9494719396372435	0
0.7638620863345102	8.030781257030773	0
8.59019460865454	3.9948777985704065	1
1.5775249740817843	5.474871258240962	0
5.367188149305838	2.678959699889516	1
6.585265577614882	1.1900232652625409	1
2.1127258550240677	4.367233078830685	0
1.9544901175881646	0.9370977316697493	0
3.0165189454760633	6.04831707317743	0
