0.7125506441218221	5.668431774928388
4.057782893973242	6.35781487157815
7.157484780133077	4.787345320647739
3.8444378965022343	2.31633930362774
5.173812518095302	0.8762573110287064
2.1023035927439837	2.085048041010289
7.399602163540323	9.593811361838986
7.657636382317666	0.12646349256478895
3.7001150816211026	0.17252188558893877
8.036398841603813	7.788787733586032
4.921236878118622	5.239438038262536
0.996135787207133	0.40574739741409793
1.1287784410815727	7.312177276674743
6.944557506274309	3.0439685560679832
6.972978828157066	2.628749851709685
8.082098615625386	7.372759224610236
1.6354490432371127	1.9295489151208756
2.6766440901086974	8.855473939723202
0.8058009070305105	9.84175568959515
5.643842529924706	0.2929772345621795
0.2768582338534231	0.6136257847097049
0.9401332431724008	2.0727074925136257
2.2193568391243357	9.12113215903563
7.976173949333906	9.574827788663857
6.2846092177209165	9.266936597391378
4.31273964957164	6.051969869672186
5.4632280548280745	3.3205369863808984
1.8413220080796677	3.223288842499934
1.5118596021881403	1.6800714346298407
1.6400863647168762	1.579553251073963
5.6272855514818145	8.938951937670788
7.951526461610494	1.4048798124499107
4.721384156352984	7.013777828097223
7.018023315102124	6.167767267687717
6.175040985985552	8.83909777608555
4.811015572194276	3.7577969262152933
6.351419699005586	8.371745452031785
0.24692831815335436	8.605517610709661
0.4353834568317305	6.327787881084538
3.0451008487136164	0.5511952420244681
2.8518129434132335	7.185119501656291
6.0046228160451465	5.514091062525107
6.584271858659466	8.79659226572102
3.813815307402728	8.919631252819784
4.500003230240415	1.56695552247886
7.943016587426563	0.45430219401086824
8.990313289190734	4.80927465366129
4.64700278055451	2.43820722280185
3.155955553874803	4.920967399190957
4.217546112552316	5.294752857213761
0.22436368960753628	1.2741818631728585
8.117215351397544	0.6884601055599937
0.515023161672673	1.947616854076637
4.437542998873408	3.9425872707017975
2.967195542919706	3.985696373843738
0.11147728872638929	6.907710390320705
8.091981784477687	6.517656611578514
6.085134271966149	4.901644355145835
2.5436375564586378	6.634340181424195
1.7562386796833607	5.500845626622119
7.267383498771379	5.835527767893779
9.58563257797049	2.612775044291904
5.734112750079529	1.9632982849742486
2.962360071408262	9.493961128483907
3.8788207974726086	9.920962366762335
6.052152525168721	3.950970703097343
4.780723951053053	2.300619377587382
1.044839001761243	3.106452354672987
5.897249943410219	5.213123548506569
3.453803175298785	7.319704934127418
7.420447201313412	3.2116758885137298
0.6714166830626456	5.95771816220679
4.387501480726792	3.7077235530012578
